Date,Open,High,Low,Close,Volume
18-10-2019,28954.80078,29249.5,28864.09961,29119.91211,0
22-10-2019,29416.25,29690,29231.19922,29410.80859,0
23-10-2019,29478.84961,29643.80078,29214.05078,29459.25781,0
24-10-2019,29604.34961,29693.25,28994.19922,29107.61133,0
25-10-2019,29228.65039,29452.09961,28923.80078,29395.60742,0
27-10-2019,null,null,null,null,null
29-10-2019,29527.59961,29997.65039,29385.44922,29872.70313,0
30-10-2019,30005.69922,30151.09961,29753,29987.15234,0
31-10-2019,30168.65039,30415.65039,29987.15039,30065.90039,0
01-11-2019,30196.15039,30409,30028.90039,30330.19922,0
04-11-2019,30415.90039,30607.05078,30227.25,30332.74609,0
05-11-2019,30403.25,30452.69922,30091.34961,30219.49805,0
06-11-2019,30225.19922,30699,30013.65039,30609.24414,0
07-11-2019,30722.59961,30821.34961,30462.55078,30632.79492,364800
08-11-2019,30571.30078,31108.40039,30504.05078,30749.04297,0
11-11-2019,30664.65039,31205.19922,30625.80078,31115.18945,0
13-11-2019,31084.75,31198.5,30488.09961,30541.19531,0
14-11-2019,30615.80078,30789.19922,30338.34961,30749.5918,0
15-11-2019,30912.40039,31165.44922,30860.69922,31008.03906,0
18-11-2019,31036.80078,31203.55078,30901.84961,30991.74023,0
19-11-2019,31045.15039,31298.05078,30974.30078,31235.88672,0
20-11-2019,31292.34961,31471.65039,31205.55078,31353.48438,0
21-11-2019,31413.25,31463.15039,31243,31349.58398,0
22-11-2019,31389.59961,31394.19922,31055.19922,31111.23828,0
25-11-2019,31065.09961,31591.59961,31049.75,31555.5332,0
26-11-2019,31692.84961,31850.34961,31465.84961,31717.98047,0
27-11-2019,31832.75,31916.80078,31734.5,31875.57813,0
28-11-2019,31981.69922,32157.05078,31905.90039,32122.57617,498300
29-11-2019,32074.15039,32086.94922,31770.80078,31945.72852,0
02-12-2019,32008.30078,32024.09961,31720.59961,31871.07813,0
03-12-2019,31920.09961,31936.59961,31502.94922,31612.98242,0
04-12-2019,31549.30078,32017.75,31444,31978.92969,516800
05-12-2019,32083.80078,32126.94922,31628.30078,31712.58008,393300
06-12-2019,31797.15039,31883.69922,31250.65039,31341.18555,485400
09-12-2019,31321.40039,31537.65039,31122.05078,31316.28711,494500
10-12-2019,31386.40039,31412.80078,31126,31159.98828,505400
11-12-2019,31151.65039,31337.84961,30996.40039,31256.38672,815400
12-12-2019,31356.80078,31711.44922,31352.09961,31665.08203,529700
13-12-2019,31775.55078,32105.05078,31770.5,32013.87695,390500
16-12-2019,32159,32186.94922,31897.75,31973.82813,306000
17-12-2019,32082.40039,32213.34961,31987.34961,32139.87695,259900
18-12-2019,32292.25,32293.65039,32017.30078,32243.875,258800
19-12-2019,32281.65039,32328.34961,32085.05078,32241.07422,436900
20-12-2019,32266.84961,32443.34961,32199.44922,32384.57227,535200
23-12-2019,32381,32502.80078,32196.84961,32339.07422,391500
24-12-2019,32337.80078,32390.34961,32246.05078,32280.375,330800
26-12-2019,32276.15039,32314.59961,31963.25,31997.32813,339800
27-12-2019,32142.5,32444.84961,32056.25,32411.97266,332400
30-12-2019,32486.59961,32613.09961,32248.5,32354.52344,0
31-12-2019,32345.94922,32345.94922,32108.75,32161.27734,251400
01-01-2020,null,null,null,null,null
02-01-2020,32133.15039,32465.44922,32121.40039,32443.47266,253600
03-01-2020,32326.94922,32329.80078,31960.40039,32068.87695,217600
06-01-2020,31910.44922,31914.44922,31170.55078,31236.78711,256200
07-01-2020,31598.05078,31851.44922,31200.90039,31399.03516,294400
08-01-2020,30995.5,31451.84961,30899.55078,31373.28516,304500
09-01-2020,31748.25,32172.69922,31667.15039,32092.02734,308000
10-01-2020,32215.69922,32347.19922,31953.40039,32097.02734,444700
13-01-2020,32139.09961,32322.65039,32074.05078,32177.27734,291400
14-01-2020,32196.44922,32196.44922,31989.19922,32071.27734,438900
15-01-2020,31994.75,32000.90039,31670.34961,31824.53125,545700
16-01-2020,31810.55078,31988.90039,31692.40039,31853.5293,253700
17-01-2020,31571.65039,31773.55078,31445.5,31590.2832,308100
20-01-2020,31923.94922,31923.94922,31050.94922,31080.28906,282200
21-01-2020,30978.84961,31171.25,30858.59961,30947.19141,227500
22-01-2020,31061.59961,31149.05078,30614,30701.0918,200600
23-01-2020,30742.19922,31087.25,30621.34961,31003.68945,343800
24-01-2020,31040.09961,31375.44922,30879.05078,31241.38672,424600
27-01-2020,31110.55078,31227.05078,30808.55078,30837.04102,309900
28-01-2020,30922,31048.44922,30656.34961,30761.04297,239600
29-01-2020,30915.09961,31082.84961,30835.80078,30876.64063,268800
30-01-2020,30889.25,30909.5,30521.30078,30647.04492,328900
31-01-2020,30950.5,31033.44922,30691.80078,30833.24219,333400
03-02-2020,29811.75,30105.80078,29612.55078,30022.90039,337100
04-02-2020,30235.30078,30776.94922,30182.44922,30686.3418,336600
05-02-2020,30761.94922,31065.84961,30630.84961,31001.58984,427600
06-02-2020,31070.75,31470.65039,30917.25,31303.6875,334000
07-02-2020,31367.05078,31368.19922,31111.05078,31201.58594,254400
10-02-2020,31248.65039,31248.80078,30957.19922,31057.78906,239700
11-02-2020,31230.19922,31505.94922,31225.90039,31300.23633,198900
12-02-2020,31441.15039,31588.59961,31398.15039,31492.53516,226000
13-02-2020,31586.55078,31649.44922,31180.59961,31229.88672,303000
14-02-2020,31281.84961,31436.65039,30776.09961,30834.44336,341400
17-02-2020,30873.84961,30998.15039,30630.5,30680.3418,0
18-02-2020,30661.5,30692.75,30252.44922,30562.14453,398900
19-02-2020,30905,30947.15039,30606.15039,30837.83984,268800
20-02-2020,30862.30078,31085.30078,30702.44922,30942.49023,273100
24-02-2020,30666.34961,30702.15039,30428,30454.74609,254200
25-02-2020,30517,30610.69922,30329.94922,30432.3457,215900
26-02-2020,30279.94922,30515.34961,30131.75,30306.49805,291000
27-02-2020,30270,30271.94922,29914.15039,30186.64844,358000
28-02-2020,29501.55078,29564.09961,29051.5,29146.8125,386900
02-03-2020,29701,29791.15039,28571.69922,28868.06445,368300
03-03-2020,29012.55078,29285.34961,28749.55078,29176.71094,367300
04-03-2020,29252.94922,29273.65039,28125.15039,28653.36523,425800
05-03-2020,28830.30078,29134.30078,28535.59961,28815.01563,1075700
06-03-2020,27649.94922,28047.19922,27162.30078,27801.12695,1568100
09-03-2020,27031.44922,27091.59961,25923.40039,26462.29297,1059000
11-03-2020,26272.75,26791.44922,26234.09961,26487.49219,723300
12-03-2020,25175.90039,25223.09961,23536.34961,23970.87109,760600
13-03-2020,22720.75,25670.75,21351.69922,25166.15625,783400
16-03-2020,24061.59961,24074.15039,23008.25,23100.88281,481900
17-03-2020,23348.05078,23449.5,22002,22154.89258,537700
18-03-2020,22411.84961,22544.05078,20267.94922,20579.96094,875300
19-03-2020,19428.94922,21035.05078,18675.65039,20083.26563,476600
20-03-2020,19898.30078,20924.55078,19265,20317.36328,501800
23-03-2020,18311.30078,18895.65039,16791.05078,16917.45313,307600
24-03-2020,17705.84961,17841.40039,16116.25,17107.10156,391700
25-03-2020,16759.94922,18740.19922,16635.5,18480.83594,394600
26-03-2020,18781.84961,20409.34961,18364.5,19613.67188,482900
27-03-2020,20801.59961,21462.40039,19580.09961,19968.76758,539400
30-03-2020,19254.44922,19716.25,18668.69922,18782.18164,327000
31-03-2020,19307.65039,19466.30078,18792.40039,19143.77734,309800
01-04-2020,19122.40039,19154.75,18042.25,18208.13867,274900
03-04-2020,18325.05078,18326.09961,17143.19922,17249.09961,342500
07-04-2020,18454.55078,19190.55078,17953.75,19062.2793,435400
08-04-2020,18799.40039,20324.09961,18482.90039,18946.22852,508400
09-04-2020,19553.15039,19988.30078,19166.90039,19913.36719,390000
13-04-2020,19854.90039,19887.05078,19294,19487.77344,288200
15-04-2020,20096.34961,20184.09961,18776.75,19056.83008,389900
16-04-2020,18957.15039,19520.30078,18703.44922,19399.77539,350300
17-04-2020,20394.75,20866.55078,19729.30078,20681.20898,475000
20-04-2020,21104.69922,21122.09961,20444.25,20522.41211,438600
21-04-2020,19812.05078,19891.44922,19247.94922,19409.12305,311900
22-04-2020,19306.94922,19806.34961,19051.94922,19701.62109,349400
23-04-2020,19871.34961,20356.5,19584.40039,20267.71289,325400
24-04-2020,19697.65039,19950.15039,19515.40039,19586.42188,305700
27-04-2020,19870.80078,20224.75,19847.65039,20080.91602,299900
28-04-2020,20436.59961,20751.30078,20260.80078,20670.85938,367800
29-04-2020,20440.40039,21348.15039,20393.65039,21089.95313,400600
30-04-2020,21589.19922,21967,21353.65039,21534.25,471500
04-05-2020,20514.75,20530.44922,19643.59961,19743.52148,328800
05-05-2020,20147.30078,20223.15039,19212.34961,19271.52539,381300
06-05-2020,19302.44922,19806.59961,18941,19694.32227,395600
07-05-2020,19536.05078,19757.25,19332.15039,19491.57422,300100
08-05-2020,19844,19969.59961,19285.05078,19352.67578,0
11-05-2020,19610.44922,19733.40039,18900.90039,18950.2793,342600
12-05-2020,18751.40039,18993.40039,18287,18862.63086,395400
13-05-2020,20017.75,20122.25,19429.90039,19634.7207,520800
14-05-2020,19197.69922,19380.09961,19024.75,19068.2793,333000
15-05-2020,19098.80078,19119.09961,18683.65039,18833.73047,240600
18-05-2020,18795.09961,18795.09961,17514.19922,17572.99414,434800
19-05-2020,18037.15039,18175.30078,17390.65039,17486.04688,415500
20-05-2020,17486.5,18002.65039,17407.69922,17839.99219,326200
21-05-2020,17901.94922,18200.69922,17658.55078,17734.89258,347600
22-05-2020,17554.25,17952.25,17105,17278.69922,484800
26-05-2020,17537.65039,17681.69922,17311.25,17440.14648,336800
27-05-2020,17603.40039,18874.25,17560.34961,18710.33398,538000
28-05-2020,18924.44922,19455.55078,18818.94922,19169.57813,561100
29-05-2020,18962,19358.05078,18729.90039,19297.02539,581700
01-06-2020,19728.90039,20225.34961,19632.90039,19959.66797,558100
02-06-2020,20120.59961,20615.75,19852.55078,20529.96094,448300
03-06-2020,20966.59961,21619.55078,20822,20940.45508,616900
04-06-2020,20932.34961,21141.80078,20316.19922,20390.21289,587900
05-06-2020,20516.40039,21198.69922,20425.05078,21034.25586,637400
08-06-2020,21636.09961,21807.40039,20911.25,21187.10352,748100
09-06-2020,21295.5,21568.84961,20629.69922,20724.66016,641200
10-06-2020,20760.94922,21251.44922,20671.55078,21099.85352,583000
11-06-2020,21084.69922,21244.44922,20458.30078,20524.91211,747100
12-06-2020,19529.30078,20747.69922,19526.09961,20654.31055,599200
15-06-2020,20457.15039,20470.84961,19740.19922,19912.66797,0
16-06-2020,20500.65039,20638.84961,19507.05078,20296.46289,0
17-06-2020,20137.44922,20627.90039,19978.15039,20201.51563,0
18-06-2020,20137.59961,21028.34961,20030.34961,20956.05664,0
19-06-2020,20970.09961,21467.65039,20878.25,21337.85156,0
22-06-2020,21491.55078,22078.25,21425.55078,21708.09766,664600
23-06-2020,21859.25,22322.30078,21647.80078,22264.64258,527900
24-06-2020,22479.34961,22479.55078,21336.34961,21426.55078,684600
25-06-2020,21218.05078,21703.5,20926.44922,21505.90039,586200
26-06-2020,21735.05078,21784.65039,21320.09961,21591.80078,375600
29-06-2020,21291.55078,21440.05078,21026.44922,21358.75195,328000
30-06-2020,21524.30078,21650.5,21212,21369.90234,292700
01-07-2020,21354.09961,22061.59961,21281.84961,21977.34375,386000
02-07-2020,22133.80078,22344.84961,21890.5,21952.94336,399000
03-07-2020,22101.75,22130.30078,21768,21852.14648,256200
06-07-2020,22270.94922,22399.25,22171.05078,22198.69141,290900
07-07-2020,22254.30078,22674.5,22040.34961,22627.73633,455800
08-07-2020,22700.90039,23080.59961,22499.5,22584.38867,673100
09-07-2020,22753.15039,22998.30078,22673.40039,22906.93359,356000
10-07-2020,22720.94922,22835.19922,22320.05078,22398.18945,457100
13-07-2020,22613.25,22657.40039,21981.65039,22088.99414,293700
14-07-2020,21877.59961,21909.69922,21222.44922,21391.95117,338500
15-07-2020,21634.25,21935.5,21230.55078,21340.50195,359100
16-07-2020,21453.25,21671.25,21027.84961,21596.89844,348600
17-07-2020,21608.05078,22065,21550.80078,21966.54492,294900
20-07-2020,22307.30078,22520.44922,22187.80078,22321.58984,349700
21-07-2020,22639.84961,22861.90039,22597.94922,22781.73438,316700
22-07-2020,23159,23211.34961,22658.19922,22882.33398,412700
23-07-2020,22854.84961,23122.34961,22734.90039,23083.63281,307600
24-07-2020,22853.19922,22854.05078,22417.19922,22661.78711,436300
27-07-2020,22664.59961,22668.05078,21801.34961,21848.49609,340900
28-07-2020,21940.15039,22233,21611.40039,22104.94141,379800
29-07-2020,22075,22346.40039,21906.34961,22076.34375,400400
30-07-2020,22195.05078,22252.59961,21580.15039,21646.59766,299600
31-07-2020,21730.55078,21806.94922,21375,21639.79883,397300
03-08-2020,21543.80078,21543.80078,21031.44922,21071.85547,431000
04-08-2020,21248.25,21576.34961,21057.75,21490.25,0
05-08-2020,21686.84961,21936.5,21448.40039,21509.69922,338800
06-08-2020,21644.25,21926.55078,21370.30078,21642.34766,386600
07-08-2020,21620.25,21787.25,21451.30078,21753.74805,378600
10-08-2020,21824.90039,22071.94922,21795.09961,21899.99609,261800
11-08-2020,22050.19922,22277.59961,22039.84961,22226.94141,377900
12-08-2020,22135.94922,22326.55078,21990.19922,22263.74219,507500
13-08-2020,22395.19922,22439.94922,22139.59961,22196.0918,289100
14-08-2020,22334.94922,22334.94922,21459.09961,21679.14844,318800
17-08-2020,21906.94922,21909.40039,21403.15039,21700.59766,263400
18-08-2020,21702,22227.75,21629.40039,22170.3418,0
19-08-2020,22315.40039,22419.34961,22234.25,22285.64063,0
20-08-2020,21989.90039,22079.90039,21886.69922,21999.19336,0
21-08-2020,22190.69922,22344.05078,22165.05078,22299.33984,0
24-08-2020,22436.84961,22897.5,22410.05078,22832.73438,0
25-08-2020,22973.40039,23180.30078,22857.90039,23091.88281,0
26-08-2020,23175.55078,23453.40039,23093.15039,23413.92773,0
27-08-2020,23511.44922,23704.05078,23464.15039,23600.07617,0
28-08-2020,23635.30078,24611.80078,23599.19922,24523.51563,0
31-08-2020,25038.80078,25232.59961,23385.30078,23754.07422,0
01-09-2020,23893.80078,24199.65039,23473.15039,23811.72266,0
02-09-2020,23769,23926.15039,23482.55078,23874.27344,0
03-09-2020,23986.15039,24051.59961,23451.65039,23530.57617,0
04-09-2020,23119.15039,23394.80078,22876.90039,23011.23242,0
07-09-2020,23036.25,23109.09961,22716.25,22944.7832,245300
08-09-2020,22971.19922,23064.15039,22641.40039,22744.13672,0
09-09-2020,22486.69922,22554.59961,22080.40039,22266.74023,0
10-09-2020,22466.55078,22678.65039,22225.25,22465.9375,0
11-09-2020,22509.94922,22668.75,22205.94922,22479.6875,0
14-09-2020,22683.34961,22757.30078,22028.15039,22100.99219,0
15-09-2020,22202.80078,22514.15039,22062.34961,22465.38867,0
16-09-2020,22476.30078,22659.40039,22216.5,22573.28906,0
17-09-2020,22352,22504.44922,22267.05078,22320.08984,0
18-09-2020,22439.34961,22469.40039,21784.90039,22030.79492,0
21-09-2020,21983.40039,22098.84961,21274.30078,21366.55273,0
22-09-2020,21445.25,21473.34961,20958.44922,21138.85352,0
23-09-2020,21350.80078,21365.05078,20821,21178.25391,0
24-09-2020,20898.80078,20955.59961,20404.90039,20456.61133,0
25-09-2020,20740.80078,21064.30078,20430.69922,20982.10547,0
28-09-2020,21152.05078,21708.84961,21055.09961,21665.24805,0
29-09-2020,21770.90039,21811.5,21280.59961,21411.05273,0
30-09-2020,21405.25,21549.34961,21128.5,21451.55078,0
01-10-2020,21685.25,22293.75,21664.15039,22245.74219,0
05-10-2020,22352.09961,22768.55078,22247.25,22370.68945,0
06-10-2020,22673.05078,22893.5,22521.05078,22853.43359,0
07-10-2020,22836.94922,23036.19922,22607.80078,22964.5332,0
08-10-2020,23150.25,23450.90039,23063.59961,23191.08008,0
09-10-2020,23312.59961,23904.09961,23132.44922,23846.52344,0
12-10-2020,23955.59961,24190.34961,23552.59961,23712.52539,0
13-10-2020,23663.05078,23775.15039,23431.5,23491.92578,0
14-10-2020,23353.15039,23962.69922,23149.44922,23874.37305,0
15-10-2020,23920.34961,24087.84961,22970.94922,23072.13281,0
16-10-2020,23219.84961,23646.19922,23148.94922,23532.97656,0
19-10-2020,23902.90039,24320.94922,23754.84961,24266.46875,0
20-10-2020,24117.34961,24410.90039,24039.84961,24311.51758,0
21-10-2020,24444.19922,24823.59961,24099.84961,24634.76367,0
22-10-2020,24447.34961,24691.15039,24250.19922,24483.86523,0
23-10-2020,24669.19922,24764.15039,24360.84961,24478.01563,0
26-10-2020,24525.80078,24577.30078,23867.75,24075.16992,0
27-10-2020,24288.05078,24809.65039,23924.19922,24769.21289,0
28-10-2020,24737.84961,24780.69922,24057.94922,24232.21875,0
29-10-2020,24063.5,24339.09961,23822.05078,24091.7207,0
30-10-2020,24090.15039,24277.34961,23612.69922,23900.62305,0
02-11-2020,24367.59961,25139,24120.59961,24892.21094,0
03-11-2020,25108,25760.69922,25085.69922,25682.50195,0
04-11-2020,25539.55078,25891,25142,25771.30078,0
05-11-2020,26174.80078,26375.19922,26000.05078,26312.79297,0
06-11-2020,26274.09961,26853.44922,26135.30078,26798.63867,0
09-11-2020,27088.94922,27595,27068.94922,27533.7793,0
10-11-2020,28039.44922,28802.5,27916.90039,28605.66797,0
11-11-2020,28713.15039,29030.90039,28211.09961,28844.66406,0
12-11-2020,28633.75,28672.90039,28066.05078,28278.47266,0
13-11-2020,28108.69922,28520.55078,27703.30078,28465.36914,0
14-11-2020,null,null,null,null,null
17-11-2020,28792.25,29239.25,28722.90039,29180.96094,0
18-11-2020,29107.90039,29784.75,29056.75,29749.50391,0
19-11-2020,29302.59961,29627.19922,28819.55078,28902.71484,0
20-11-2020,28935.75,29406.69922,28580.90039,29235.66016,0
23-11-2020,29432.80078,29492.30078,28852.90039,29023.86133,0
24-11-2020,29265.59961,29827.80078,29206.75,29736.9043,0
25-11-2020,30021.90039,30197.84961,29132.30078,29196.06055,0
26-11-2020,29370.40039,29623,28923.09961,29549.40625,369400
27-11-2020,29622,29716.84961,29368.69922,29608.70703,0
01-12-2020,29844.80078,29919.75,29511,29817.50391,0
02-12-2020,29876.69922,29886.25,29149.90039,29462.80859,0
03-12-2020,29728.90039,29813,29379.40039,29448.4082,0
04-12-2020,29573.40039,30162.30078,29473.5,30052.05078,0
07-12-2020,30062.59961,30354.19922,29950.59961,30211.19922,0
08-12-2020,30300.30078,30363.80078,30025.19922,30261.54883,0
09-12-2020,30335.05078,30807.25,30326.69922,30709.04297,0
10-12-2020,30545.34961,30610,30202.09961,30509.99414,0
11-12-2020,30555.30078,30811.80078,30328.44922,30604.49414,0
14-12-2020,30735.15039,30845.80078,30624.25,30745.54297,269000
15-12-2020,30805.40039,30805.84961,30345.75,30690.69336,279400
16-12-2020,30920.34961,30932.25,30587.09961,30698.04297,0
17-12-2020,30791.19922,30945.19922,30643.90039,30846.69141,0
18-12-2020,30841.84961,30854.05078,30374.5,30714.29297,0
21-12-2020,30595.80078,30607.5,29201.19922,29456.10742,0
22-12-2020,29607.5,29711.15039,28976.75,29625.60547,0
23-12-2020,29560.75,29941.40039,29446,29882.95313,0
24-12-2020,30071.65039,30545.84961,30007.80078,30401.8457,0
28-12-2020,30558.84961,30929.05078,30538.15039,30880.58984,0
29-12-2020,31006.90039,31359.34961,31002.59961,31322.13672,0
30-12-2020,31479.80078,31510.25,31007.15039,31302.6875,0
31-12-2020,31295.90039,31409.5,31088.09961,31263.6875,0
01-01-2021,null,null,null,null,null
04-01-2021,31485.15039,31489.59961,30893.65039,31212.08594,0
05-01-2021,31041.09961,31767.65039,30935.55078,31721.88086,0
06-01-2021,31839.94922,31982.30078,31548.15039,31797.53125,0
07-01-2021,32129.80078,32177.40039,31911.5,31955.62891,0
08-01-2021,32298.05078,32298.05078,32002.94922,32083.82617,0
11-01-2021,32280.30078,32288.44922,31836.94922,31998.5293,0
12-01-2021,31835.05078,32397.94922,31725.84961,32338.625,0
13-01-2021,32546.59961,32683.5,32148.25,32574.27148,0
14-01-2021,32526.69922,32718.94922,32442.34961,32519.37109,0
15-01-2021,32508.90039,32544.80078,32044.34961,32246.42578,0
18-01-2021,32275.15039,32441.5,31650.90039,31811.38086,396800
19-01-2021,32082.90039,32464.94922,31863.94922,32424.47266,354800
20-01-2021,32388.94922,32607.44922,32322.90039,32543.32031,0
21-01-2021,32732.80078,32842.30078,31985.55078,32186.52539,0
22-01-2021,32088,32131.40039,31119.90039,31166.88867,0
25-01-2021,31507.15039,31697.55078,31013.65039,31198.03711,0
27-01-2021,31236.25,31287.05078,30165.65039,30284.19922,0
28-01-2021,29812.30078,30464.40039,29687.69922,30357.94727,0
29-01-2021,30700.65039,31111.94922,30254.55078,30565.14453,0
01-02-2021,30976.34961,33305.30078,30906.44922,33088.66797,0
02-02-2021,33589.05078,34652.5,33583.14844,34267.5,672200
03-02-2021,34555.60156,34908.05078,34011.89844,34758.04688,605200
04-02-2021,34548.89844,35413.14844,34238.89844,35344.39063,0
05-02-2021,35634.94922,36615.19922,35545,35654.08594,0
08-02-2021,36073.85156,36466.44922,35872.25,35983.23047,0
09-02-2021,36058.80078,36477.14844,35636.85156,36056.08203,0
10-02-2021,36042.35156,36227.19922,35428.14844,35782.6875,0
11-02-2021,35687.25,36009.44922,35573.30078,35751.6875,0
12-02-2021,35736.60156,36322.80078,35700.25,36108.48047,0
15-02-2021,36501.39844,37449.89844,36405.10156,37305.81641,0
16-02-2021,37492.60156,37708.75,36762.75,37097.96875,0
17-02-2021,37041.94922,37331.44922,36764.25,36910.51953,0
18-02-2021,37088.75,37108.75,36367.44922,36586.57422,0
19-02-2021,36371.55078,36656.19922,35584.60156,35841.18359,0
22-02-2021,35874.30078,36128.89844,35097.55078,35256.78906,0
23-02-2021,35540.55078,35680.85156,34976,35116.54297,0
24-02-2021,35205.39844,36567.64844,35060.64844,36451.87891,272900
25-02-2021,36763.14844,37232.19922,36494,36548.57422,455900
26-02-2021,35806.64844,35902.89844,34658.69922,34803.19531,0
01-03-2021,35374.25,35581.10156,34983.75,35295.58984,0
02-03-2021,35458.14844,35747.05078,35002.44922,35419.28906,0
03-03-2021,35754.44922,36455.14844,35570.55078,36367.62891,0
04-03-2021,35575.64844,36316.39844,35519.25,35802.08203,0
05-03-2021,35458.5,35616.05078,34893.25,35227.73828,0
08-03-2021,35462.44922,35827.30078,35090.75,35275.33984,0
09-03-2021,35705.89844,36077.80078,35544.94922,35865.23047,0
10-03-2021,36112.25,36176.89844,35764.35156,35937.88281,0
12-03-2021,36497.35156,36497.35156,35188.05078,35496.23438,0
15-03-2021,35544.25,35544.25,34430.64844,35182.14063,0
16-03-2021,35352,35405.05078,34744.60156,34804.19531,0
17-03-2021,34905.05078,35100.5,34126.85156,34228.85156,0
18-03-2021,34577.5,34759.85156,33597.55078,33856.40625,0
19-03-2021,33590.39844,34355.39844,33361,34161.20313,0
22-03-2021,34088.39844,34148.89844,33389.14844,33603.05859,0
23-03-2021,33747.94922,34360.05078,33622,34184,0
24-03-2021,33894.69922,33970.64844,33203.39844,33292.86328,0
25-03-2021,33420.75,33550.14844,32415.25,33006.06641,0
26-03-2021,33605.05078,33610.64844,33166.10156,33317.8125,0
30-03-2021,33615.89844,33990.80078,33564.55078,33874.70703,374200
31-03-2021,33764.80078,33773.10156,33151.80078,33303.51172,0
01-04-2021,33588,33949.14844,33208.75,33857.60547,0
05-04-2021,33649.14844,33697.75,32330.15039,32678.4707,0
06-04-2021,32915.64844,33007.64844,32338.40039,32500.97266,0
07-04-2021,32529.69922,33191.69922,32141.55078,32990.81641,0
08-04-2021,33154.19922,33306.80078,32704.75,32782.46875,0
09-04-2021,32636.90039,32972.14844,32329.94922,32447.67383,0
12-04-2021,31637.90039,31698.05078,30520.30078,30791.64258,0
13-04-2021,30901.80078,31885.44922,30722.84961,31771.23047,0
15-04-2021,31929.09961,32187.05078,31406.40039,32112.47656,0
16-04-2021,32161.44922,32325.15039,31911.90039,31977.07813,0
19-04-2021,30993.44922,31304.30078,30405.65039,31208.03711,0
20-04-2021,31568.94922,31731.65039,30891,31112.33789,0
22-04-2021,30763.5,31834.5,30555.25,31782.23047,368400
23-04-2021,31490.59961,32148.40039,31377.15039,31721.93164,0
26-04-2021,32316.65039,32603.69922,32144.80078,32274.77539,0
27-04-2021,32228.94922,32807.10156,32152.94922,32734.96875,0
28-04-2021,32865.5,33777.69922,32840.30078,33722.41016,0
29-04-2021,33901.60156,34287,33304.60156,33714.10938,0
30-04-2021,33112.39844,33455.25,32663.40039,32781.41797,0
03-05-2021,32368.55078,32566.59961,31906.55078,32465.37305,351000
04-05-2021,32610.40039,33011.55078,32191.40039,32269.97461,786800
05-05-2021,32577.09961,32862.14844,32068.55078,32783.31641,0
06-05-2021,32900.75,32956.35156,32564,32827.41797,0
07-05-2021,33041.64844,33259.14844,32771.35156,32904.11719,0
10-05-2021,33175.30078,33297.60156,33028.14844,33142.01172,0
11-05-2021,32640.94922,33154.30078,32611.69922,32871.81641,0
12-05-2021,32717.65039,32747.69922,32352.30078,32451.92383,0
14-05-2021,32495.15039,32622.65039,32115.5,32169.17773,0
17-05-2021,32437.84961,33506.89844,32318.69922,33458.85938,0
